id,campaign_type,channel,topic,started_at,finished_at,total_count,ab_test,warmup_mode,hour_limit,subject_length,subject_with_personalization,subject_with_deadline,subject_with_emoji,subject_with_bonuses,subject_with_discount,subject_with_saleout,is_test,position
1477,bulk,email,sale out,2021-10-08 09:07:47.525819+00:00,2021-10-08 10:15:53+00:00,450977,,False,,98.0,False,False,True,False,False,True,,
1484,bulk,mobile_push,offer after purchase,2021-10-07 16:00:13.084933+00:00,2021-10-07 16:00:20+00:00,390,,False,,92.0,False,False,True,False,False,False,,
1487,bulk,mobile_push,offer after purchase,2021-10-08 10:45:09.037249+00:00,2021-10-08 10:45:15+00:00,456,,False,,92.0,False,False,True,False,False,False,,
1488,bulk,mobile_push,sale out,2021-10-19 15:00:14.205717+00:00,2021-10-19 15:01:31+00:00,207606,,False,,96.0,False,False,True,False,False,True,,
1508,bulk,email,sale out,2021-10-12 06:59:03.353237+00:00,2021-10-12 08:09:35+00:00,921103,,False,,112.0,False,False,True,False,False,False,,
1513,bulk,email,sale out,2021-10-11 10:30:39.322825+00:00,2021-10-11 10:30:47+00:00,5,,False,,112.0,False,False,True,False,False,False,,
1516,bulk,email,sale out,2021-10-11 10:43:43.316461+00:00,2021-10-11 10:43:51+00:00,5,,False,,112.0,False,False,True,False,False,False,,
1522,bulk,mobile_push,offer after purchase,2021-10-12 08:30:10.394362+00:00,2021-10-12 08:30:16+00:00,507,,False,,92.0,False,False,True,False,False,False,,
1523,bulk,mobile_push,sale out,2021-10-12 15:00:13.013158+00:00,2021-10-12 15:01:01+00:00,147826,,False,,104.0,False,False,True,False,False,True,,
1525,bulk,email,sale out,2021-10-13 07:44:19.213706+00:00,2021-10-13 07:54:28+00:00,139989,,False,,140.0,False,False,True,False,False,True,,
1530,bulk,email,sale out,2021-10-12 12:04:45.612526+00:00,2021-10-12 12:04:54+00:00,4,,False,,140.0,False,False,True,False,False,True,,
1535,bulk,email,sale out,2021-10-14 09:31:45.704639+00:00,2021-10-14 09:41:33+00:00,156004,,False,,92.0,False,False,True,False,False,False,,
1539,bulk,mobile_push,offer after purchase,2021-10-13 10:45:09.148216+00:00,2021-10-13 10:45:15+00:00,478,,False,,92.0,False,False,True,False,False,False,,
1540,bulk,mobile_push,sale out,2021-10-13 15:00:14.135083+00:00,2021-10-13 15:01:03+00:00,138825,,False,,100.0,False,False,True,False,False,True,,
1553,bulk,email,sale out,2021-10-14 10:16:11.172809+00:00,2021-10-14 10:16:21+00:00,4,,False,,116.0,False,False,True,False,False,False,,
1556,bulk,mobile_push,sale out,2021-10-14 15:00:13.116079+00:00,2021-10-14 15:00:41+00:00,73780,,False,,17.0,False,False,True,False,False,False,,
1557,bulk,email,sale out,2021-10-15 07:47:57.390246+00:00,2021-10-15 08:17:34+00:00,448924,,False,,116.0,False,False,True,False,False,False,,
1568,bulk,mobile_push,offer after purchase,2021-11-11 08:30:10.239434+00:00,2021-11-11 08:30:16+00:00,884,,False,,92.0,False,False,True,False,False,False,,
1570,bulk,mobile_push,sale out,2021-10-15 15:00:14.012710+00:00,2021-10-15 15:01:04+00:00,142049,,False,,100.0,False,False,True,False,False,False,,
1573,bulk,email,sale out,2021-10-19 08:08:25.968786+00:00,2021-10-19 08:25:47+00:00,281690,,False,,108.0,False,False,True,False,False,False,,
1588,bulk,email,sale out,2021-10-22 07:00:15.262970+00:00,2021-10-22 08:16:31+00:00,910484,,False,,144.0,True,False,True,False,True,False,,
1589,bulk,email,sale out,2021-10-26 07:00:14.743684+00:00,2021-10-26 08:16:31+00:00,926442,,False,,116.0,False,False,True,False,False,False,,
1590,bulk,email,sale out,2021-10-27 07:00:14.813148+00:00,2021-10-27 08:36:08+00:00,1206571,,False,,88.0,False,False,True,False,False,False,,
1598,bulk,email,sale out,2021-10-21 11:00:14.838336+00:00,2021-10-21 11:09:01+00:00,110702,,False,,112.0,False,False,True,False,True,False,,
1599,bulk,email,sale out,2021-10-21 08:13:50.378874+00:00,2021-10-21 09:53:05+00:00,915190,,False,,94.0,False,False,True,False,False,False,,
1602,bulk,mobile_push,event,2021-10-20 10:45:08.915421+00:00,2021-10-20 10:45:22+00:00,1907,,False,,128.0,False,False,True,False,False,False,,
1603,bulk,email,sale out,2021-10-29 07:00:14.554616+00:00,2021-10-29 07:26:04+00:00,446449,,False,,100.0,False,False,True,False,True,False,,
1610,bulk,email,sale out,2021-10-28 07:15:09.830992+00:00,2021-10-28 07:23:25+00:00,109252,,False,,122.0,False,True,True,False,False,False,,
1625,bulk,email,sale out,2021-11-03 07:07:46.013217+00:00,2021-11-03 07:59:48+00:00,901817,,False,,108.0,False,False,True,False,False,False,,
1628,bulk,mobile_push,sale out,2021-10-21 15:00:14.308820+00:00,2021-10-21 15:01:13+00:00,158352,,False,,94.0,False,False,True,False,False,False,,
1639,bulk,mobile_push,sale out,2021-10-22 12:00:12.762594+00:00,2021-10-22 12:01:09+00:00,150905,,False,,94.0,False,False,True,False,False,False,,
1640,bulk,mobile_push,offer after purchase,2021-10-22 09:08:50.960722+00:00,2021-10-22 09:09:03+00:00,3411,,False,,92.0,False,False,True,False,False,False,,
1659,bulk,mobile_push,offer after purchase,2021-10-25 08:30:10.429101+00:00,2021-10-25 08:30:19+00:00,2029,,False,,92.0,False,False,True,False,False,False,,
1670,bulk,mobile_push,offer after purchase,2021-10-26 08:15:09.298879+00:00,2021-10-26 08:15:24+00:00,1019,,False,,92.0,False,False,True,False,False,False,,
1671,bulk,mobile_push,sale out,2021-10-26 15:00:13.437212+00:00,2021-10-26 15:00:57+00:00,109997,,False,,98.0,False,False,True,False,True,False,,
1679,bulk,mobile_push,sale out,2021-10-27 15:00:13.024178+00:00,2021-10-27 15:00:51+00:00,105544,,False,,102.0,False,False,True,False,True,False,,
1686,bulk,mobile_push,sale out,2021-10-27 13:00:13.365148+00:00,2021-10-27 13:00:19+00:00,37,,False,,76.0,False,False,True,False,False,False,,
1711,bulk,mobile_push,sale out,2021-10-28 15:00:13.653711+00:00,2021-10-28 15:00:35+00:00,50771,,False,,27.0,False,False,True,False,False,True,,
1720,bulk,mobile_push,sale out,2021-10-29 14:00:14.069613+00:00,2021-10-29 14:00:44+00:00,91098,,False,,100.0,False,False,True,False,True,False,,
1747,bulk,mobile_push,offer after purchase,2021-11-02 08:00:14.854459+00:00,2021-11-02 08:00:21+00:00,709,,False,,92.0,False,False,True,False,False,False,,
1749,bulk,mobile_push,sale out,2021-11-02 15:00:13.686762+00:00,2021-11-02 15:06:24+00:00,804002,,False,,94.0,False,False,True,False,False,False,,
1756,bulk,mobile_push,sale out,2021-11-03 14:00:13.421416+00:00,2021-11-03 14:00:52+00:00,111252,,False,,95.0,False,False,True,False,False,False,,
1762,bulk,mobile_push,offer after purchase,2021-11-03 08:15:08.967557+00:00,2021-11-03 08:15:16+00:00,876,,False,,92.0,False,False,True,False,False,False,,
1789,bulk,mobile_push,offer after purchase,2021-11-08 08:30:10.674387+00:00,2021-11-08 08:30:22+00:00,2721,,False,,92.0,False,False,True,False,False,False,,
1803,bulk,mobile_push,offer after purchase,2021-11-09 08:30:10.616692+00:00,2021-11-09 08:30:18+00:00,929,,False,,92.0,False,False,True,False,False,False,,
1820,bulk,mobile_push,offer after purchase,2021-11-10 08:30:09.804250+00:00,2021-11-10 08:30:16+00:00,867,,False,,92.0,False,False,True,False,False,False,,
1821,bulk,mobile_push,event,2021-11-10 10:45:09.372374+00:00,2021-11-10 10:45:18+00:00,1909,,False,,128.0,False,False,True,False,False,False,,
1824,bulk,email,sale out,2021-11-10 08:31:36.534090+00:00,2021-11-10 10:05:14+00:00,881853,,False,,104.0,False,False,True,False,False,False,,
1827,bulk,mobile_push,sale out,2021-11-10 13:00:13.346949+00:00,2021-11-10 13:00:50+00:00,119184,,False,,103.0,False,False,True,False,False,False,,
1828,bulk,email,sale out,2021-11-11 07:00:14.613537+00:00,2021-11-11 07:09:59+00:00,166450,,False,,112.0,False,False,True,False,True,False,,
1852,bulk,email,sale out,2021-11-13 07:00:13.231787+00:00,2021-11-13 07:09:23+00:00,152516,,False,,88.0,False,False,True,False,False,False,,
1853,bulk,mobile_push,sale out,2021-11-11 13:00:12.860290+00:00,2021-11-11 13:00:38+00:00,59357,,False,,25.0,False,False,True,False,True,False,,
1858,bulk,email,sale out,2021-11-11 10:44:32.781824+00:00,2021-11-11 10:44:44+00:00,5,,False,,88.0,False,False,True,False,False,False,,
1867,bulk,mobile_push,offer after purchase,2021-11-12 08:30:09.106169+00:00,2021-11-12 08:30:15+00:00,959,,False,,92.0,False,False,True,False,False,False,,
1868,bulk,mobile_push,,2021-11-12 09:30:09.002027+00:00,2021-11-12 09:30:16+00:00,7950,,False,,27.0,False,False,True,False,False,False,,
1874,bulk,mobile_push,sale out,2021-11-12 15:00:11.776921+00:00,2021-11-12 15:03:51+00:00,601140,,False,,88.0,False,False,True,False,False,False,,
1898,bulk,email,sale out,2021-11-16 07:00:13.321563+00:00,2021-11-16 07:51:54+00:00,882770,,False,,96.0,False,False,True,False,False,False,,
1903,bulk,mobile_push,offer after purchase,2021-11-16 08:30:09.328263+00:00,2021-11-16 08:30:15+00:00,868,,False,,92.0,False,False,True,False,False,False,,
1906,bulk,mobile_push,sale out,2021-11-16 14:00:11.136335+00:00,2021-11-16 14:01:15+00:00,227815,,False,,90.0,False,False,True,False,False,False,,
1908,bulk,email,sale out,2021-11-17 06:54:36.365012+00:00,2021-11-17 07:47:16+00:00,813037,,False,,84.0,False,False,True,False,False,False,,
1921,bulk,mobile_push,offer after purchase,2021-11-17 08:30:08.963011+00:00,2021-11-17 08:30:14+00:00,765,,False,,92.0,False,False,True,False,False,False,,
1924,bulk,mobile_push,sale out,2021-11-17 14:15:09.698353+00:00,2021-11-17 14:16:22+00:00,191384,,False,,84.0,False,False,True,False,False,False,,
1929,bulk,email,sale out,2021-11-18 07:30:08.419041+00:00,2021-11-18 07:40:25+00:00,172439,,False,,114.0,False,False,True,False,False,False,,
1937,bulk,mobile_push,offer after purchase,2021-11-18 08:30:08.737098+00:00,2021-11-18 08:30:31+00:00,60810,,False,,92.0,False,False,True,False,False,False,,
1940,bulk,mobile_push,sale out,2021-11-18 14:00:12.119469+00:00,2021-11-18 14:00:33+00:00,60606,,False,,28.0,False,False,True,False,False,False,,
1942,bulk,email,sale out,2021-11-19 07:04:26.641872+00:00,2021-11-19 07:15:36+00:00,151017,,False,,90.0,False,False,True,False,False,False,,
1957,bulk,mobile_push,offer after purchase,2021-11-19 08:30:08.997973+00:00,2021-11-19 08:30:15+00:00,877,,False,,92.0,False,False,True,False,False,False,,
1958,bulk,mobile_push,sale out,2021-11-19 14:00:12.945673+00:00,2021-11-19 14:01:54+00:00,297191,,False,,90.0,False,False,True,False,False,False,,
1961,bulk,email,sale out,2021-11-23 07:22:46.753197+00:00,,5366976,,False,,88.0,False,False,True,False,False,False,,
1974,bulk,mobile_push,offer after purchase,2021-11-22 08:30:08.602670+00:00,2021-11-22 08:30:14+00:00,1076,,False,,92.0,False,False,True,False,False,False,,
1977,bulk,mobile_push,sale out,2021-11-22 14:00:11.657747+00:00,2021-11-22 14:01:13+00:00,260810,,False,,96.0,False,False,True,False,False,False,,
1988,bulk,mobile_push,offer after purchase,2021-11-23 08:30:09.423570+00:00,2021-11-23 08:30:19+00:00,796,,False,,92.0,False,False,True,False,False,False,,
2000,bulk,email,sale out,2021-11-23 11:00:44.014582+00:00,2021-11-23 11:32:59+00:00,521407,,False,,88.0,False,False,True,False,False,False,,
2003,bulk,email,sale out,2021-11-24 07:03:20.136238+00:00,2021-11-24 14:31:56+00:00,5327892,,True,1000000.0,126.0,False,False,True,False,False,False,,
2012,bulk,mobile_push,offer after purchase,2021-11-24 08:30:08.708667+00:00,2021-11-24 08:30:28+00:00,356,,False,,92.0,False,False,True,False,False,False,,
2015,bulk,email,sale out,2021-11-25 06:57:54.620761+00:00,2021-11-25 07:12:01+00:00,189331,,False,,120.0,False,False,True,False,False,False,,
2019,bulk,mobile_push,sale out,2021-11-24 13:59:18.367571+00:00,2021-11-24 14:19:44+00:00,265789,,False,,104.0,False,False,True,False,False,False,,
2029,bulk,email,sale out,2021-11-26 07:51:26.381584+00:00,2021-11-26 08:27:38+00:00,460751,,False,,112.0,False,False,True,False,False,False,,
2031,bulk,mobile_push,offer after purchase,2021-11-25 08:30:08.662182+00:00,2021-11-25 08:30:23+00:00,540,,False,,92.0,False,False,True,False,False,False,,
2033,bulk,mobile_push,sale out,2021-11-25 14:00:13.282601+00:00,2021-11-25 14:01:13+00:00,55221,,False,,25.0,False,False,True,False,False,False,,
2051,bulk,mobile_push,offer after purchase,2021-11-26 08:30:09.020350+00:00,2021-11-26 08:30:29+00:00,805,,False,,92.0,False,False,True,False,False,False,,
2053,bulk,email,sale out,2021-11-30 08:13:41.087147+00:00,2021-11-30 08:45:27+00:00,522314,,False,,108.0,False,False,True,False,False,False,,
2055,bulk,mobile_push,event,2021-11-26 10:45:08.976541+00:00,2021-11-26 10:45:27+00:00,1943,,False,,128.0,False,False,True,False,False,False,,
2066,bulk,mobile_push,sale out,2021-11-26 14:00:12.056730+00:00,2021-11-26 14:01:53+00:00,133001,,False,,106.0,False,False,True,False,False,False,,
2088,bulk,email,sale out,2021-12-03 07:35:55.931686+00:00,2021-12-03 08:55:41+00:00,1347047,,False,,92.0,False,True,True,False,False,False,,
2090,bulk,email,sale out,2021-12-01 07:29:45.423736+00:00,2021-12-01 08:25:54+00:00,925824,,False,,116.0,False,False,True,False,False,False,,
2109,bulk,mobile_push,offer after purchase,2021-11-30 08:30:09.555135+00:00,2021-11-30 08:30:19+00:00,701,,False,,92.0,False,False,True,False,False,False,,
2111,bulk,mobile_push,sale out,2021-11-30 14:00:12.125747+00:00,2021-11-30 14:01:19+00:00,138087,,False,,108.0,False,False,True,False,False,False,,
2119,bulk,mobile_push,offer after purchase,2021-12-01 08:30:08.924288+00:00,2021-12-01 08:30:17+00:00,671,,False,,92.0,False,False,True,False,False,False,,
2121,bulk,mobile_push,sale out,2021-12-07 13:00:12.584043+00:00,2021-12-07 13:01:39+00:00,219898,,False,,100.0,False,False,True,False,True,False,,
2126,bulk,email,,2021-12-02 13:40:08.994536+00:00,2021-12-02 13:40:33+00:00,574,,False,,119.0,False,False,True,False,False,False,,
2127,bulk,email,sale out,2021-12-02 07:55:55.477664+00:00,2021-12-02 08:12:49+00:00,285764,,False,,118.0,False,False,True,False,False,False,,
2137,bulk,mobile_push,offer after purchase,2021-12-02 11:13:18.633384+00:00,2021-12-02 11:13:26+00:00,783,,False,,92.0,False,False,True,False,False,False,,
2138,bulk,mobile_push,sale out,2021-12-02 14:00:13.108494+00:00,2021-12-02 14:00:41+00:00,58410,,False,,24.0,False,False,True,False,False,False,,
2146,bulk,email,,2021-12-03 06:04:29.576983+00:00,2021-12-03 09:44:29+00:00,35981,,True,10000.0,119.0,False,False,True,False,False,False,,
2148,bulk,mobile_push,,2021-12-03 10:30:08.512511+00:00,2021-12-03 10:30:22+00:00,12362,,False,,27.0,False,False,True,False,False,False,,
2149,bulk,mobile_push,offer after purchase,2021-12-03 08:30:09.019703+00:00,2021-12-03 08:30:19+00:00,303,,False,,92.0,False,False,True,False,False,False,,
2150,bulk,mobile_push,sale out,2021-12-03 14:00:10.226820+00:00,2021-12-03 14:04:56+00:00,761168,,False,,92.0,False,True,True,False,False,False,,
2157,bulk,email,sale out,2021-12-06 08:37:27.963589+00:00,2021-12-06 09:53:01+00:00,1056872,,False,,94.0,False,False,True,False,False,False,,
2179,bulk,mobile_push,sale out,2021-12-06 13:00:11.554478+00:00,2021-12-06 13:01:19+00:00,143843,,False,,94.0,False,False,True,False,False,False,,
2182,bulk,email,,2021-12-06 13:30:29.693028+00:00,2021-12-06 13:31:16+00:00,260,,False,,119.0,False,False,True,False,False,False,,
2183,bulk,email,,2021-12-06 13:39:56.746026+00:00,2021-12-06 13:40:08+00:00,260,,False,,119.0,False,False,True,False,False,False,,
2192,bulk,mobile_push,offer after purchase,2021-12-07 08:01:16.705987+00:00,2021-12-07 08:01:28+00:00,643,,False,,92.0,False,False,True,False,False,False,,
2197,bulk,email,sale out,2021-12-08 08:28:09.905083+00:00,2021-12-08 09:51:18+00:00,1086266,,False,,122.0,False,False,True,False,False,False,,
2200,bulk,mobile_push,event,2021-12-08 10:45:08.527617+00:00,2021-12-08 10:45:17+00:00,1934,,False,,128.0,False,False,True,False,False,False,,
2205,bulk,mobile_push,offer after purchase,2021-12-08 08:30:09.104241+00:00,2021-12-08 08:30:20+00:00,711,,False,,92.0,False,False,True,False,False,False,,
2211,bulk,mobile_push,sale out,2021-12-08 14:30:09.337161+00:00,2021-12-08 14:37:22+00:00,138449,,False,,102.0,False,False,True,False,False,False,,
2221,bulk,mobile_push,offer after purchase,2021-12-09 07:30:08.996491+00:00,2021-12-09 07:30:16+00:00,753,,False,,92.0,False,False,True,False,False,False,,
2222,bulk,email,sale out,2021-12-09 09:26:07.642382+00:00,2021-12-09 09:46:09+00:00,335536,,False,,102.0,False,False,True,False,False,False,,
2229,bulk,email,sale out,2021-12-10 10:50:30.358860+00:00,2021-12-10 13:13:27+00:00,921090,,False,,90.0,False,False,True,False,False,False,,
2230,bulk,mobile_push,sale out,2021-12-09 14:00:12.053943+00:00,2021-12-09 14:00:37+00:00,40422,,False,,22.0,False,False,True,False,False,False,,
2236,bulk,mobile_push,offer after purchase,2021-12-10 08:17:08.850687+00:00,2021-12-10 08:17:16+00:00,794,,False,,92.0,False,False,True,False,False,False,,
2237,bulk,mobile_push,sale out,2021-12-10 14:07:50.294417+00:00,2021-12-10 14:09:23+00:00,247347,,False,,100.0,False,False,True,False,True,False,,
2246,bulk,email,,2021-12-13 06:41:39.498379+00:00,2021-12-13 10:57:06+00:00,28759,,True,10000.0,141.0,False,False,True,False,False,False,,
2282,bulk,email,sale out,2021-12-14 06:37:07.952472+00:00,2021-12-14 06:50:41+00:00,230082,,False,,96.0,False,False,True,False,False,False,,
2288,bulk,mobile_push,offer after purchase,2021-12-14 08:30:09.461125+00:00,2021-12-14 08:30:28+00:00,840,,False,,92.0,False,False,True,False,False,False,,
2296,bulk,mobile_push,sale out,2021-12-14 14:00:12.457312+00:00,2021-12-14 14:01:42+00:00,246692,,False,,96.0,False,False,True,False,False,False,,
2298,bulk,email,sale out,2021-12-15 07:41:12.517127+00:00,2021-12-15 08:40:40+00:00,869167,,False,,100.0,False,False,True,False,False,False,,
2306,bulk,mobile_push,offer after purchase,2021-12-15 08:30:09.292245+00:00,2021-12-15 08:30:25+00:00,861,,False,,92.0,False,False,True,False,False,False,,
2308,bulk,mobile_push,sale out,2021-12-15 14:00:11.355681+00:00,2021-12-15 14:01:24+00:00,211041,,False,,102.0,False,False,True,False,False,False,,
2309,bulk,email,sale out,2021-12-17 07:00:14.044293+00:00,2021-12-17 08:05:46+00:00,1301443,,False,,98.0,False,False,True,False,False,False,,
2316,bulk,mobile_push,sale out,2021-12-17 13:00:12.765430+00:00,2021-12-17 13:00:46+00:00,149748,,False,,98.0,False,False,True,False,False,False,,
2317,bulk,email,sale out,2021-12-16 07:00:13.025743+00:00,2021-12-16 07:16:14+00:00,339976,,False,,116.0,False,False,True,False,False,False,,
2321,bulk,mobile_push,sale out,2021-12-18 13:45:09.236311+00:00,2021-12-18 13:48:27+00:00,486971,,False,,106.0,False,False,True,False,False,False,,
2340,bulk,email,sale out,2021-12-20 07:30:08.917660+00:00,2021-12-20 08:27:32+00:00,1125405,,False,,112.0,False,False,True,False,False,True,,
2345,bulk,mobile_push,offer after purchase,2021-12-17 08:30:09.042882+00:00,2021-12-17 08:31:12+00:00,162800,,False,,92.0,False,False,True,False,False,False,,
2363,bulk,mobile_push,offer after purchase,2021-12-20 08:30:08.996301+00:00,2021-12-20 08:30:35+00:00,2929,,False,,92.0,False,False,True,False,False,False,,
2366,bulk,email,sale out,2021-12-23 07:00:13.252079+00:00,2021-12-23 07:17:22+00:00,336356,,False,,116.0,False,False,True,False,False,False,,
